PR;372280;BUREAU DE POSTE SAINT NICOLAS DE BOURGUEIL BP;7 RUE DE LA TREILLE;;;;37140;ST NICOLAS DE BOURGUEIL;47.285    ;0.125187  ;;BPR;20;;;
PR;372310;BUREAU DE POSTE SAINT PATERNE RACAN BP;7 PLACE DE LA REPUBLIQUE;;;;37370;ST PATERNE RACAN;47.6027   ;0.484284  ;;BPR;20;;;
PR;372330;BUREAU DE POSTE SAINT PIERRE DES CORPS;38 AVENUE DE LA REPUBLIQUE;;;;37700;ST PIERRE DES CORPS;47.3898   ;0.71978   ;1;BPR;20;;;
PR;050930;BUREAU DE POSTE NEVACHE BP;QUARTIER VILLE BASSE;;;;05100;NEVACHE;45.0186   ;6.60454   ;;BPR;20;;;
PR;372410;BUREAU DE POSTE SAVIGNE SUR LATHAN BP;1 AVENUE DES TOURELLES;;;;37340;SAVIGNE SUR LATHAN;47.4449   ;0.319186  ;;BPR;20;;;
PR;372430;BUREAU DE POSTE SAVONNIERES BP;13 RUE PRINCIPALE;;;;37510;SAVONNIERES;47.3483   ;0.549306  ;1;BPR;20;;;
PR;372450;BUREAU DE POSTE SEMBLANCAY BP;PLACE DU 11 NOVEMBRE;;;;37360;SEMBLANCAY;47.4988   ;0.586766  ;;BPR;20;;;
PR;372490;BUREAU DE POSTE SONZAY BP;11 RUE DU 11 NOVEMBRE;;;;37360;SONZAY;47.5274   ;0.460178  ;;BPR;20;;;
PR;372500;BUREAU DE POSTE SORIGNY BP;8 RUE MARCEL GAUMONT;;;;37250;SORIGNY;47.2417   ;0.694898  ;;BPR;20;;;
PR;372610;BUREAU DE POSTE TOURS BERANGER;1 BOULEVARD BERANGER;;;;37000;TOURS;47.3900124;0.6864386;1;BPR;20;;;
PR;050950;ST BONNET EN CHAMPSAUR PDC1;AVENUE DES ESCLOTS;;;;05500;ST BONNET EN CHAMPSAUR;44.6862378;6.0726059;1;CDI;30;;;
PR;372660;BUREAU DE POSTE VEIGNE BP;3 RUE DU LAVOIR;;;;37250;VEIGNE;47.287844;0.73753;1;BPR;20;;;
